"","geo_code1","geo_code2","all","from_home","light_rail","train","bus","taxi","motorbike","car_driver","car_passenger","bicycle","foot","other","geo_name1","geo_name2","la_1","la_2"
"6632","E02002401","E02002357",12,0,0,0,3,1,0,4,4,0,0,0,"Leeds 072","Leeds 028","Leeds","Leeds"
"6633","E02002401","E02002358",20,0,0,0,5,0,0,10,1,3,1,0,"Leeds 072","Leeds 029","Leeds","Leeds"
"6634","E02002401","E02002359",15,0,0,0,4,0,0,8,3,0,0,0,"Leeds 072","Leeds 030","Leeds","Leeds"
"6635","E02002401","E02002361",4,0,0,0,1,0,0,3,0,0,0,0,"Leeds 072","Leeds 032","Leeds","Leeds"
"6636","E02002401","E02002362",4,0,0,0,1,0,0,3,0,0,0,0,"Leeds 072","Leeds 033","Leeds","Leeds"
"6637","E02002401","E02002363",9,0,0,0,4,0,0,4,1,0,0,0,"Leeds 072","Leeds 034","Leeds","Leeds"
"6638","E02002401","E02002364",26,0,0,0,7,2,0,15,1,1,0,0,"Leeds 072","Leeds 035","Leeds","Leeds"
"6639","E02002401","E02002366",9,0,0,0,6,0,0,3,0,0,0,0,"Leeds 072","Leeds 037","Leeds","Leeds"
"6640","E02002401","E02002367",2,0,0,0,1,0,0,1,0,0,0,0,"Leeds 072","Leeds 038","Leeds","Leeds"
"6641","E02002401","E02002368",3,0,0,0,0,0,0,1,2,0,0,0,"Leeds 072","Leeds 039","Leeds","Leeds"
"6642","E02002401","E02002369",10,0,0,0,2,0,0,8,0,0,0,0,"Leeds 072","Leeds 040","Leeds","Leeds"
"6643","E02002401","E02002370",3,0,0,0,1,0,0,2,0,0,0,0,"Leeds 072","Leeds 041","Leeds","Leeds"
"6644","E02002401","E02002371",16,0,0,0,2,1,1,10,1,0,1,0,"Leeds 072","Leeds 042","Leeds","Leeds"
"6645","E02002401","E02002373",6,0,0,0,1,0,0,3,1,0,1,0,"Leeds 072","Leeds 044","Leeds","Leeds"
"6646","E02002401","E02002374",3,0,0,0,0,0,0,2,1,0,0,0,"Leeds 072","Leeds 045","Leeds","Leeds"
"6647","E02002401","E02002375",1,0,0,0,0,0,0,1,0,0,0,0,"Leeds 072","Leeds 046","Leeds","Leeds"
"6648","E02002401","E02002376",3,0,0,0,0,0,0,1,1,1,0,0,"Leeds 072","Leeds 047","Leeds","Leeds"
"6649","E02002401","E02002377",7,0,0,0,1,1,0,5,0,0,0,0,"Leeds 072","Leeds 048","Leeds","Leeds"
"6650","E02002401","E02002379",11,0,0,0,1,1,0,5,0,0,4,0,"Leeds 072","Leeds 050","Leeds","Leeds"
"6651","E02002401","E02002380",5,0,0,0,1,0,0,3,1,0,0,0,"Leeds 072","Leeds 051","Leeds","Leeds"
"6652","E02002401","E02002382",11,0,0,0,6,0,0,1,3,0,1,0,"Leeds 072","Leeds 053","Leeds","Leeds"
"6653","E02002401","E02002383",3,0,0,0,3,0,0,0,0,0,0,0,"Leeds 072","Leeds 054","Leeds","Leeds"
"6654","E02002401","E02002384",20,0,0,1,5,0,0,10,3,0,1,0,"Leeds 072","Leeds 055","Leeds","Leeds"
"6655","E02002401","E02002385",15,0,0,0,5,0,0,8,1,0,0,1,"Leeds 072","Leeds 056","Leeds","Leeds"
"6656","E02002401","E02002386",31,0,0,0,10,1,0,15,1,1,3,0,"Leeds 072","Leeds 057","Leeds","Leeds"
"6657","E02002401","E02002387",4,0,0,0,1,0,0,3,0,0,0,0,"Leeds 072","Leeds 058","Leeds","Leeds"
"6658","E02002401","E02002388",5,0,0,0,3,0,0,0,2,0,0,0,"Leeds 072","Leeds 059","Leeds","Leeds"
"6659","E02002401","E02002389",10,0,0,0,1,0,0,6,2,0,1,0,"Leeds 072","Leeds 060","Leeds","Leeds"
"6660","E02002401","E02002390",61,0,0,0,12,1,0,23,4,0,21,0,"Leeds 072","Leeds 061","Leeds","Leeds"
"6661","E02002401","E02002391",10,0,0,0,2,0,0,6,2,0,0,0,"Leeds 072","Leeds 062","Leeds","Leeds"
"6662","E02002401","E02002392",28,0,0,0,15,0,0,8,3,0,2,0,"Leeds 072","Leeds 063","Leeds","Leeds"
"6663","E02002401","E02002393",118,0,1,1,34,3,0,49,20,1,9,0,"Leeds 072","Leeds 064","Leeds","Leeds"
"6664","E02002401","E02002394",39,0,0,0,11,0,1,16,2,1,8,0,"Leeds 072","Leeds 065","Leeds","Leeds"
"6665","E02002401","E02002395",3,0,0,0,0,0,0,3,0,0,0,0,"Leeds 072","Leeds 066","Leeds","Leeds"
"6666","E02002401","E02002396",15,0,0,0,4,0,1,7,2,0,1,0,"Leeds 072","Leeds 067","Leeds","Leeds"
"6667","E02002401","E02002397",4,0,0,0,2,0,0,1,0,0,1,0,"Leeds 072","Leeds 068","Leeds","Leeds"
"6668","E02002401","E02002398",54,0,0,0,13,0,0,13,4,0,24,0,"Leeds 072","Leeds 069","Leeds","Leeds"
"6669","E02002401","E02002399",106,0,0,0,13,1,0,56,6,10,20,0,"Leeds 072","Leeds 070","Leeds","Leeds"
"6670","E02002401","E02002400",35,0,0,0,9,1,0,20,2,2,1,0,"Leeds 072","Leeds 071","Leeds","Leeds"
"6671","E02002401","E02002401",72,0,0,0,7,0,0,17,2,1,45,0,"Leeds 072","Leeds 072","Leeds","Leeds"
"6672","E02002401","E02002402",29,0,0,0,14,1,0,10,1,0,3,0,"Leeds 072","Leeds 073","Leeds","Leeds"
"6673","E02002401","E02002403",13,0,0,0,1,0,0,12,0,0,0,0,"Leeds 072","Leeds 074","Leeds","Leeds"
"6674","E02002401","E02002404",43,0,0,0,7,2,0,17,9,3,5,0,"Leeds 072","Leeds 075","Leeds","Leeds"
"6675","E02002401","E02002405",1,0,0,0,0,0,0,1,0,0,0,0,"Leeds 072","Leeds 076","Leeds","Leeds"
"6676","E02002401","E02002406",5,0,0,1,1,0,0,3,0,0,0,0,"Leeds 072","Leeds 077","Leeds","Leeds"
"6677","E02002401","E02002407",8,0,0,0,3,0,0,5,0,0,0,0,"Leeds 072","Leeds 078","Leeds","Leeds"
"6678","E02002401","E02002408",7,0,0,0,0,0,0,4,0,0,3,0,"Leeds 072","Leeds 079","Leeds","Leeds"
"6679","E02002401","E02002409",2,0,0,0,0,0,0,1,0,1,0,0,"Leeds 072","Leeds 080","Leeds","Leeds"
"6680","E02002401","E02002410",8,0,0,0,1,0,0,4,3,0,0,0,"Leeds 072","Leeds 081","Leeds","Leeds"
"6681","E02002401","E02002411",30,0,0,0,13,0,0,14,2,0,1,0,"Leeds 072","Leeds 082","Leeds","Leeds"
"6682","E02002401","E02002412",8,0,0,0,1,0,0,6,0,0,1,0,"Leeds 072","Leeds 083","Leeds","Leeds"
"6683","E02002401","E02002414",23,0,0,0,9,0,0,9,4,1,0,0,"Leeds 072","Leeds 085","Leeds","Leeds"
"6684","E02002401","E02002415",3,0,0,0,1,0,0,0,1,0,1,0,"Leeds 072","Leeds 086","Leeds","Leeds"
"6685","E02002401","E02002416",17,0,0,0,4,0,0,9,1,0,3,0,"Leeds 072","Leeds 087","Leeds","Leeds"
"6686","E02002401","E02002417",3,0,0,0,0,0,0,3,0,0,0,0,"Leeds 072","Leeds 088","Leeds","Leeds"
"6687","E02002401","E02002418",4,0,0,0,0,0,0,3,1,0,0,0,"Leeds 072","Leeds 089","Leeds","Leeds"
"6688","E02002401","E02002419",15,0,0,0,6,0,0,7,2,0,0,0,"Leeds 072","Leeds 090","Leeds","Leeds"
"6689","E02002401","E02002420",14,0,0,0,3,0,0,7,2,0,2,0,"Leeds 072","Leeds 091","Leeds","Leeds"
"6690","E02002401","E02002421",3,0,0,0,1,0,0,2,0,0,0,0,"Leeds 072","Leeds 092","Leeds","Leeds"
"6691","E02002401","E02002422",12,0,0,0,5,0,1,6,0,0,0,0,"Leeds 072","Leeds 093","Leeds","Leeds"
"6692","E02002401","E02002424",6,0,0,0,2,0,0,4,0,0,0,0,"Leeds 072","Leeds 095","Leeds","Leeds"
"6693","E02002401","E02002425",2,0,0,0,0,0,0,2,0,0,0,0,"Leeds 072","Leeds 096","Leeds","Leeds"
"6694","E02002401","E02002426",4,0,0,0,1,0,0,2,0,1,0,0,"Leeds 072","Leeds 097","Leeds","Leeds"
"6695","E02002401","E02002427",12,0,0,0,7,0,0,3,0,0,2,0,"Leeds 072","Leeds 098","Leeds","Leeds"
"6696","E02002401","E02002428",5,0,0,0,1,0,0,4,0,0,0,0,"Leeds 072","Leeds 099","Leeds","Leeds"
"6697","E02002401","E02002429",2,0,0,0,1,0,0,0,1,0,0,0,"Leeds 072","Leeds 100","Leeds","Leeds"
"6698","E02002401","E02002430",2,0,0,0,0,2,0,0,0,0,0,0,"Leeds 072","Leeds 101","Leeds","Leeds"
"6699","E02002401","E02002431",6,0,0,0,2,0,0,2,2,0,0,0,"Leeds 072","Leeds 102","Leeds","Leeds"
"6700","E02002401","E02002432",1,0,0,0,0,0,0,1,0,0,0,0,"Leeds 072","Leeds 103","Leeds","Leeds"
"6701","E02002401","E02002433",10,0,0,0,1,0,0,9,0,0,0,0,"Leeds 072","Leeds 104","Leeds","Leeds"
"6702","E02002401","E02002435",18,0,0,0,4,0,0,10,0,1,3,0,"Leeds 072","Leeds 106","Leeds","Leeds"
"6703","E02002401","E02002436",1,0,0,0,1,0,0,0,0,0,0,0,"Leeds 072","Leeds 107","Leeds","Leeds"
"6704","E02002401","E02006852",5,0,0,0,2,0,0,3,0,0,0,0,"Leeds 072","Leeds 109","Leeds","Leeds"
"6705","E02002401","E02006861",14,0,0,0,5,0,0,7,2,0,0,0,"Leeds 072","Leeds 110","Leeds","Leeds"
"6706","E02002401","E02006875",306,0,0,1,180,6,1,65,29,3,19,2,"Leeds 072","Leeds 111","Leeds","Leeds"
"6707","E02002401","E02006876",68,0,0,0,27,0,0,38,1,2,0,0,"Leeds 072","Leeds 112","Leeds","Leeds"
"6708","E02002402","E02002330",1,0,0,0,0,0,0,1,0,0,0,0,"Leeds 073","Leeds 001","Leeds","Leeds"
"6709","E02002402","E02002331",28,0,0,0,2,0,0,26,0,0,0,0,"Leeds 073","Leeds 002","Leeds","Leeds"
"6710","E02002402","E02002333",11,0,0,0,0,0,0,5,2,0,4,0,"Leeds 073","Leeds 004","Leeds","Leeds"
"6711","E02002402","E02002334",4,0,0,0,0,0,0,4,0,0,0,0,"Leeds 073","Leeds 005","Leeds","Leeds"
"6712","E02002402","E02002335",3,0,0,0,0,0,0,3,0,0,0,0,"Leeds 073","Leeds 006","Leeds","Leeds"
"6713","E02002402","E02002336",8,0,0,0,0,0,0,8,0,0,0,0,"Leeds 073","Leeds 007","Leeds","Leeds"
"6714","E02002402","E02002337",1,0,0,0,0,0,0,1,0,0,0,0,"Leeds 073","Leeds 008","Leeds","Leeds"
"6715","E02002402","E02002338",6,0,0,0,1,0,0,5,0,0,0,0,"Leeds 073","Leeds 009","Leeds","Leeds"
"6716","E02002402","E02002339",5,0,0,0,0,0,0,5,0,0,0,0,"Leeds 073","Leeds 010","Leeds","Leeds"
"6717","E02002402","E02002340",3,0,0,0,1,0,0,1,0,0,1,0,"Leeds 073","Leeds 011","Leeds","Leeds"
"6718","E02002402","E02002341",4,0,0,0,0,0,0,4,0,0,0,0,"Leeds 073","Leeds 012","Leeds","Leeds"
"6719","E02002402","E02002343",2,0,0,1,0,0,0,0,0,0,1,0,"Leeds 073","Leeds 014","Leeds","Leeds"
"6720","E02002402","E02002344",5,0,0,0,0,0,0,5,0,0,0,0,"Leeds 073","Leeds 015","Leeds","Leeds"
"6721","E02002402","E02002345",7,0,0,0,0,1,0,5,0,0,1,0,"Leeds 073","Leeds 016","Leeds","Leeds"
"6722","E02002402","E02002347",7,0,0,0,0,0,0,7,0,0,0,0,"Leeds 073","Leeds 018","Leeds","Leeds"
"6723","E02002402","E02002348",9,0,0,0,0,0,0,9,0,0,0,0,"Leeds 073","Leeds 019","Leeds","Leeds"
"6724","E02002402","E02002349",7,0,0,0,0,0,0,5,2,0,0,0,"Leeds 073","Leeds 020","Leeds","Leeds"
"6725","E02002402","E02002350",7,0,0,1,1,0,0,4,0,0,1,0,"Leeds 073","Leeds 021","Leeds","Leeds"
"6726","E02002402","E02002351",5,0,0,0,1,0,0,4,0,0,0,0,"Leeds 073","Leeds 022","Leeds","Leeds"
"6727","E02002402","E02002352",9,0,0,0,0,0,0,9,0,0,0,0,"Leeds 073","Leeds 023","Leeds","Leeds"
"6728","E02002402","E02002353",2,0,0,0,0,0,0,2,0,0,0,0,"Leeds 073","Leeds 024","Leeds","Leeds"
"6729","E02002402","E02002354",5,0,0,0,0,0,0,3,2,0,0,0,"Leeds 073","Leeds 025","Leeds","Leeds"
"6730","E02002402","E02002356",7,0,0,0,0,0,0,7,0,0,0,0,"Leeds 073","Leeds 027","Leeds","Leeds"
"6731","E02002402","E02002357",8,0,0,1,1,0,0,6,0,0,0,0,"Leeds 073","Leeds 028","Leeds","Leeds"
"6732","E02002402","E02002358",39,0,0,0,1,2,0,31,3,2,0,0,"Leeds 073","Leeds 029","Leeds","Leeds"
"6733","E02002402","E02002359",15,0,0,1,1,0,0,12,1,0,0,0,"Leeds 073","Leeds 030","Leeds","Leeds"
"6734","E02002402","E02002360",5,0,0,0,0,0,0,5,0,0,0,0,"Leeds 073","Leeds 031","Leeds","Leeds"
"6735","E02002402","E02002361",10,0,0,0,0,0,0,9,1,0,0,0,"Leeds 073","Leeds 032","Leeds","Leeds"
"6736","E02002402","E02002362",3,0,0,0,0,0,0,3,0,0,0,0,"Leeds 073","Leeds 033","Leeds","Leeds"
"6737","E02002402","E02002363",10,0,0,1,1,0,0,8,0,0,0,0,"Leeds 073","Leeds 034","Leeds","Leeds"
"6738","E02002402","E02002364",41,0,0,0,2,0,0,31,4,1,2,1,"Leeds 073","Leeds 035","Leeds","Leeds"
"6739","E02002402","E02002366",9,0,0,0,0,0,0,6,2,0,1,0,"Leeds 073","Leeds 037","Leeds","Leeds"
"6740","E02002402","E02002367",4,0,0,0,0,0,0,4,0,0,0,0,"Leeds 073","Leeds 038","Leeds","Leeds"
"6741","E02002402","E02002368",1,0,0,0,1,0,0,0,0,0,0,0,"Leeds 073","Leeds 039","Leeds","Leeds"
"6742","E02002402","E02002369",4,0,0,0,0,0,0,4,0,0,0,0,"Leeds 073","Leeds 040","Leeds","Leeds"
"6743","E02002402","E02002370",9,0,0,0,0,0,0,8,1,0,0,0,"Leeds 073","Leeds 041","Leeds","Leeds"
"6744","E02002402","E02002371",19,0,0,0,1,0,0,15,3,0,0,0,"Leeds 073","Leeds 042","Leeds","Leeds"
"6745","E02002402","E02002373",9,0,0,0,0,0,0,7,1,0,1,0,"Leeds 073","Leeds 044","Leeds","Leeds"
"6746","E02002402","E02002374",2,0,0,0,1,0,0,1,0,0,0,0,"Leeds 073","Leeds 045","Leeds","Leeds"
"6747","E02002402","E02002375",3,0,0,0,0,0,0,3,0,0,0,0,"Leeds 073","Leeds 046","Leeds","Leeds"
"6748","E02002402","E02002376",5,0,0,0,0,0,0,3,1,0,1,0,"Leeds 073","Leeds 047","Leeds","Leeds"
"6749","E02002402","E02002377",4,0,0,0,0,0,0,3,1,0,0,0,"Leeds 073","Leeds 048","Leeds","Leeds"
"6750","E02002402","E02002379",29,0,0,0,2,0,0,23,2,1,1,0,"Leeds 073","Leeds 050","Leeds","Leeds"
"6751","E02002402","E02002380",1,0,0,0,0,0,0,1,0,0,0,0,"Leeds 073","Leeds 051","Leeds","Leeds"
"6752","E02002402","E02002381",2,0,0,0,1,0,0,1,0,0,0,0,"Leeds 073","Leeds 052","Leeds","Leeds"
"6753","E02002402","E02002382",6,0,0,0,2,0,0,4,0,0,0,0,"Leeds 073","Leeds 053","Leeds","Leeds"
"6754","E02002402","E02002383",1,0,0,0,0,0,0,1,0,0,0,0,"Leeds 073","Leeds 054","Leeds","Leeds"
"6755","E02002402","E02002384",39,0,0,0,4,0,0,33,2,0,0,0,"Leeds 073","Leeds 055","Leeds","Leeds"
"6756","E02002402","E02002385",12,0,0,0,1,0,0,10,1,0,0,0,"Leeds 073","Leeds 056","Leeds","Leeds"
"6757","E02002402","E02002386",91,0,0,1,3,0,0,46,5,3,33,0,"Leeds 073","Leeds 057","Leeds","Leeds"
"6758","E02002402","E02002387",5,0,0,0,2,0,0,3,0,0,0,0,"Leeds 073","Leeds 058","Leeds","Leeds"
"6759","E02002402","E02002388",1,0,0,0,0,0,0,1,0,0,0,0,"Leeds 073","Leeds 059","Leeds","Leeds"
"6760","E02002402","E02002389",8,0,0,0,0,0,0,6,1,1,0,0,"Leeds 073","Leeds 060","Leeds","Leeds"
"6761","E02002402","E02002390",57,0,0,0,5,0,0,39,4,1,8,0,"Leeds 073","Leeds 061","Leeds","Leeds"
"6762","E02002402","E02002391",4,0,0,0,0,0,0,4,0,0,0,0,"Leeds 073","Leeds 062","Leeds","Leeds"
"6763","E02002402","E02002392",70,0,0,7,10,0,1,45,6,1,0,0,"Leeds 073","Leeds 063","Leeds","Leeds"
"6764","E02002402","E02002393",89,0,0,1,12,0,0,65,9,1,1,0,"Leeds 073","Leeds 064","Leeds","Leeds"
"6765","E02002402","E02002394",32,0,0,0,4,1,0,23,3,0,0,1,"Leeds 073","Leeds 065","Leeds","Leeds"
"6766","E02002402","E02002395",9,0,0,0,0,0,0,9,0,0,0,0,"Leeds 073","Leeds 066","Leeds","Leeds"
"6767","E02002402","E02002396",9,0,0,0,1,0,0,7,1,0,0,0,"Leeds 073","Leeds 067","Leeds","Leeds"
"6768","E02002402","E02002397",7,0,0,0,0,0,0,7,0,0,0,0,"Leeds 073","Leeds 068","Leeds","Leeds"
"6769","E02002402","E02002398",61,0,0,2,0,0,1,36,5,1,16,0,"Leeds 073","Leeds 069","Leeds","Leeds"
"6770","E02002402","E02002399",46,0,0,1,1,0,0,39,5,0,0,0,"Leeds 073","Leeds 070","Leeds","Leeds"
"6771","E02002402","E02002400",50,0,0,1,5,0,1,40,3,0,0,0,"Leeds 073","Leeds 071","Leeds","Leeds"
"6772","E02002402","E02002401",10,0,0,0,0,0,0,8,2,0,0,0,"Leeds 073","Leeds 072","Leeds","Leeds"
"6773","E02002402","E02002402",182,0,2,1,7,0,1,66,8,3,94,0,"Leeds 073","Leeds 073","Leeds","Leeds"
"6774","E02002402","E02002403",41,0,0,0,4,0,0,32,3,2,0,0,"Leeds 073","Leeds 074","Leeds","Leeds"
"6775","E02002402","E02002404",44,0,0,0,5,1,0,34,4,0,0,0,"Leeds 073","Leeds 075","Leeds","Leeds"
"6776","E02002402","E02002405",2,0,0,0,0,0,0,2,0,0,0,0,"Leeds 073","Leeds 076","Leeds","Leeds"
"6777","E02002402","E02002406",5,0,0,0,1,0,0,2,1,0,1,0,"Leeds 073","Leeds 077","Leeds","Leeds"
"6778","E02002402","E02002407",3,0,0,0,1,0,0,2,0,0,0,0,"Leeds 073","Leeds 078","Leeds","Leeds"
"6779","E02002402","E02002408",5,0,0,0,0,0,0,4,1,0,0,0,"Leeds 073","Leeds 079","Leeds","Leeds"
"6780","E02002402","E02002409",2,0,0,0,1,0,0,1,0,0,0,0,"Leeds 073","Leeds 080","Leeds","Leeds"
"6781","E02002402","E02002410",8,0,0,1,0,0,0,6,0,0,1,0,"Leeds 073","Leeds 081","Leeds","Leeds"
"6782","E02002402","E02002411",43,0,0,5,7,0,0,27,4,0,0,0,"Leeds 073","Leeds 082","Leeds","Leeds"
"6783","E02002402","E02002412",13,0,0,0,0,0,0,12,1,0,0,0,"Leeds 073","Leeds 083","Leeds","Leeds"
"6784","E02002402","E02002414",24,0,1,0,3,0,0,19,1,0,0,0,"Leeds 073","Leeds 085","Leeds","Leeds"
"6785","E02002402","E02002415",6,0,0,0,0,0,0,4,1,1,0,0,"Leeds 073","Leeds 086","Leeds","Leeds"
"6786","E02002402","E02002416",48,0,0,0,3,0,0,33,1,0,11,0,"Leeds 073","Leeds 087","Leeds","Leeds"
"6787","E02002402","E02002417",8,0,0,0,0,0,0,8,0,0,0,0,"Leeds 073","Leeds 088","Leeds","Leeds"
"6788","E02002402","E02002418",8,0,0,0,0,0,0,7,1,0,0,0,"Leeds 073","Leeds 089","Leeds","Leeds"
"6789","E02002402","E02002419",28,0,0,2,1,0,0,24,1,0,0,0,"Leeds 073","Leeds 090","Leeds","Leeds"
"6790","E02002402","E02002420",19,0,0,0,2,0,0,13,3,1,0,0,"Leeds 073","Leeds 091","Leeds","Leeds"
"6791","E02002402","E02002421",2,0,0,0,1,0,0,1,0,0,0,0,"Leeds 073","Leeds 092","Leeds","Leeds"
"6792","E02002402","E02002422",20,0,0,0,3,0,0,15,0,1,1,0,"Leeds 073","Leeds 093","Leeds","Leeds"
"6793","E02002402","E02002423",1,0,0,0,0,0,0,1,0,0,0,0,"Leeds 073","Leeds 094","Leeds","Leeds"
"6794","E02002402","E02002424",7,0,0,0,0,0,0,6,1,0,0,0,"Leeds 073","Leeds 095","Leeds","Leeds"
"6795","E02002402","E02002425",1,0,0,0,0,0,0,1,0,0,0,0,"Leeds 073","Leeds 096","Leeds","Leeds"
"6796","E02002402","E02002426",7,0,0,0,0,0,0,5,2,0,0,0,"Leeds 073","Leeds 097","Leeds","Leeds"
"6797","E02002402","E02002427",11,0,0,0,0,0,0,11,0,0,0,0,"Leeds 073","Leeds 098","Leeds","Leeds"
"6798","E02002402","E02002428",11,0,0,0,0,0,0,8,1,0,2,0,"Leeds 073","Leeds 099","Leeds","Leeds"
"6799","E02002402","E02002429",5,0,0,0,0,0,0,5,0,0,0,0,"Leeds 073","Leeds 100","Leeds","Leeds"
"6800","E02002402","E02002431",12,0,0,0,0,0,0,12,0,0,0,0,"Leeds 073","Leeds 102","Leeds","Leeds"
"6801","E02002402","E02002432",5,0,0,0,0,0,0,5,0,0,0,0,"Leeds 073","Leeds 103","Leeds","Leeds"
"6802","E02002402","E02002433",7,0,0,0,1,0,0,4,1,0,1,0,"Leeds 073","Leeds 104","Leeds","Leeds"
"6803","E02002402","E02002434",3,0,0,0,0,0,0,3,0,0,0,0,"Leeds 073","Leeds 105","Leeds","Leeds"
"6804","E02002402","E02002435",35,0,0,1,11,0,0,21,1,1,0,0,"Leeds 073","Leeds 106","Leeds","Leeds"
"6805","E02002402","E02002436",1,0,0,0,0,0,0,1,0,0,0,0,"Leeds 073","Leeds 107","Leeds","Leeds"
"6806","E02002402","E02002437",1,0,0,0,0,0,0,1,0,0,0,0,"Leeds 073","Leeds 108","Leeds","Leeds"
"6807","E02002402","E02006852",9,0,0,1,2,0,0,6,0,0,0,0,"Leeds 073","Leeds 109","Leeds","Leeds"
"6808","E02002402","E02006861",12,0,0,0,3,0,0,6,2,0,1,0,"Leeds 073","Leeds 110","Leeds","Leeds"
"6809","E02002402","E02006875",463,0,0,55,148,0,4,200,43,4,7,2,"Leeds 073","Leeds 111","Leeds","Leeds"
"6810","E02002402","E02006876",89,0,0,1,7,0,2,73,4,2,0,0,"Leeds 073","Leeds 112","Leeds","Leeds"
"6811","E02002403","E02002330",2,0,0,0,0,0,0,2,0,0,0,0,"Leeds 074","Leeds 001","Leeds","Leeds"
"6812","E02002403","E02002331",33,0,0,0,0,0,1,29,2,0,1,0,"Leeds 074","Leeds 002","Leeds","Leeds"
"6813","E02002403","E02002332",1,0,0,0,0,0,0,0,1,0,0,0,"Leeds 074","Leeds 003","Leeds","Leeds"
"6814","E02002403","E02002333",6,0,0,1,1,0,1,2,0,0,1,0,"Leeds 074","Leeds 004","Leeds","Leeds"
"6815","E02002403","E02002334",6,0,0,0,0,0,0,4,1,0,1,0,"Leeds 074","Leeds 005","Leeds","Leeds"
"6816","E02002403","E02002335",5,0,0,0,0,0,0,5,0,0,0,0,"Leeds 074","Leeds 006","Leeds","Leeds"
"6817","E02002403","E02002336",7,0,0,0,0,0,0,7,0,0,0,0,"Leeds 074","Leeds 007","Leeds","Leeds"
"6818","E02002403","E02002337",2,0,0,0,0,1,0,1,0,0,0,0,"Leeds 074","Leeds 008","Leeds","Leeds"
"6819","E02002403","E02002338",5,0,0,0,1,0,0,3,1,0,0,0,"Leeds 074","Leeds 009","Leeds","Leeds"
"6820","E02002403","E02002339",5,0,0,1,1,0,0,1,1,0,1,0,"Leeds 074","Leeds 010","Leeds","Leeds"
"6821","E02002403","E02002340",5,0,0,0,0,1,1,3,0,0,0,0,"Leeds 074","Leeds 011","Leeds","Leeds"
"6822","E02002403","E02002343",3,0,0,0,0,0,0,2,1,0,0,0,"Leeds 074","Leeds 014","Leeds","Leeds"
"6823","E02002403","E02002344",1,0,0,0,0,0,0,1,0,0,0,0,"Leeds 074","Leeds 015","Leeds","Leeds"
"6824","E02002403","E02002345",1,0,0,0,0,0,0,1,0,0,0,0,"Leeds 074","Leeds 016","Leeds","Leeds"
"6825","E02002403","E02002347",4,0,0,1,0,0,0,3,0,0,0,0,"Leeds 074","Leeds 018","Leeds","Leeds"
"6826","E02002403","E02002348",6,0,0,0,0,0,0,5,0,0,1,0,"Leeds 074","Leeds 019","Leeds","Leeds"
"6827","E02002403","E02002349",5,0,0,0,0,0,0,4,1,0,0,0,"Leeds 074","Leeds 020","Leeds","Leeds"
"6828","E02002403","E02002350",5,0,0,0,1,0,0,3,0,0,1,0,"Leeds 074","Leeds 021","Leeds","Leeds"
"6829","E02002403","E02002351",6,0,0,0,0,0,0,4,0,0,2,0,"Leeds 074","Leeds 022","Leeds","Leeds"
"6830","E02002403","E02002352",4,0,0,0,0,0,0,4,0,0,0,0,"Leeds 074","Leeds 023","Leeds","Leeds"
"6831","E02002403","E02002353",2,0,0,0,0,0,0,1,0,0,1,0,"Leeds 074","Leeds 024","Leeds","Leeds"
"6832","E02002403","E02002354",1,0,0,0,0,0,0,1,0,0,0,0,"Leeds 074","Leeds 025","Leeds","Leeds"
"6833","E02002403","E02002356",6,0,0,0,0,0,0,5,1,0,0,0,"Leeds 074","Leeds 027","Leeds","Leeds"
"6834","E02002403","E02002357",7,0,0,1,2,0,0,3,0,0,1,0,"Leeds 074","Leeds 028","Leeds","Leeds"
"6835","E02002403","E02002358",18,0,0,1,0,0,0,14,2,1,0,0,"Leeds 074","Leeds 029","Leeds","Leeds"
"6836","E02002403","E02002359",24,0,0,0,0,0,2,13,4,0,5,0,"Leeds 074","Leeds 030","Leeds","Leeds"
"6837","E02002403","E02002360",1,0,0,0,1,0,0,0,0,0,0,0,"Leeds 074","Leeds 031","Leeds","Leeds"
"6838","E02002403","E02002361",5,0,0,0,1,0,0,3,1,0,0,0,"Leeds 074","Leeds 032","Leeds","Leeds"
"6839","E02002403","E02002362",7,0,0,0,0,0,0,6,0,0,1,0,"Leeds 074","Leeds 033","Leeds","Leeds"
"6840","E02002403","E02002363",7,0,0,0,1,0,0,6,0,0,0,0,"Leeds 074","Leeds 034","Leeds","Leeds"
"6841","E02002403","E02002364",29,0,0,0,0,0,0,25,4,0,0,0,"Leeds 074","Leeds 035","Leeds","Leeds"
"6842","E02002403","E02002366",3,0,0,0,1,0,1,1,0,0,0,0,"Leeds 074","Leeds 037","Leeds","Leeds"
"6843","E02002403","E02002367",6,0,0,0,2,0,0,4,0,0,0,0,"Leeds 074","Leeds 038","Leeds","Leeds"
"6844","E02002403","E02002368",2,0,0,0,0,0,0,1,1,0,0,0,"Leeds 074","Leeds 039","Leeds","Leeds"
"6845","E02002403","E02002369",4,0,0,0,1,0,0,2,1,0,0,0,"Leeds 074","Leeds 040","Leeds","Leeds"
"6846","E02002403","E02002370",6,0,0,0,0,0,0,5,0,0,1,0,"Leeds 074","Leeds 041","Leeds","Leeds"
"6847","E02002403","E02002371",12,0,0,1,1,0,1,9,0,0,0,0,"Leeds 074","Leeds 042","Leeds","Leeds"
"6848","E02002403","E02002373",6,0,0,0,1,0,1,4,0,0,0,0,"Leeds 074","Leeds 044","Leeds","Leeds"
