geo_code,geo_name,lad11cd,lad_name,all,bicycle,foot,car_driver,car_passenger,motorbike,train_tube,bus,taxi_other,govtarget_slc,govtarget_sic,govtarget_slw,govtarget_siw,govtarget_sld,govtarget_sid,govtarget_slp,govtarget_sip,govtarget_slm,govtarget_sim,govtarget_slpt,govtarget_sipt,govnearmkt_slc,govnearmkt_sic,govnearmkt_slw,govnearmkt_siw,govnearmkt_sld,govnearmkt_sid,govnearmkt_slp,govnearmkt_sip,govnearmkt_slm,govnearmkt_sim,govnearmkt_slpt,govnearmkt_sipt,gendereq_slc,gendereq_sic,gendereq_slw,gendereq_siw,gendereq_sld,gendereq_sid,gendereq_slp,gendereq_sip,gendereq_slm,gendereq_sim,gendereq_slpt,gendereq_sipt,dutch_slc,dutch_sic,dutch_slw,dutch_siw,dutch_sld,dutch_sid,dutch_slp,dutch_sip,dutch_slm,dutch_sim,dutch_slpt,dutch_sipt,ebike_slc,ebike_sic,ebike_slw,ebike_siw,ebike_sld,ebike_sid,ebike_slp,ebike_sip,ebike_slm,ebike_sim,ebike_slpt,ebike_sipt,base_slcyclehours,govtarget_sicyclehours,govnearmkt_sicyclehours,gendereq_sicyclehours,dutch_sicyclehours,ebike_sicyclehours,base_sldeath,base_slyll,base_slvalueyll,base_slsickdays,base_slvaluesick,base_slvaluecomb,govtarget_sideath,govtarget_siyll,govtarget_sivalueyll,govtarget_sisickdays,govtarget_sivaluesick,govtarget_sivaluecomb,govnearmkt_sideath,govnearmkt_siyll,govnearmkt_sivalueyll,govnearmkt_sisickdays,govnearmkt_sivaluesick,govnearmkt_sivaluecomb,gendereq_sideath,gendereq_siyll,gendereq_sivalueyll,gendereq_sisickdays,gendereq_sivaluesick,gendereq_sivaluecomb,dutch_sideath,dutch_siyll,dutch_sivalueyll,dutch_sisickdays,dutch_sivaluesick,dutch_sivaluecomb,ebike_sideath,ebike_siyll,ebike_sivalueyll,ebike_sisickdays,ebike_sivaluesick,ebike_sivaluecomb,base_slcarkm,base_slco2,govtarget_sicarkm,govtarget_sico2,govnearmkt_sicarkm,govnearmkt_sico2,gendereq_sicarkm,gendereq_sico2,dutch_sicarkm,dutch_sico2,ebike_sicarkm,ebike_sico2,perc_rf_dist_u10km,avslope_perc_u10km
E01011276,Leeds 011C,E08000035,Leeds,669,14,66,466,32,1,32,50,8,22.71,8.71,64.78,-1.22,460.16,-5.84,31.41,-0.59,0.97,-0.0281,81.08,-0.92,20.95,6.95,64.52,-1.48,461.91,-4.09,31.6,-0.4,0.98,-0.0159,81.15,-0.85,23.05,9.05,65,-1,460.39,-5.61,31.67,-0.333,1,0,80.39,-1.61,65,51,56.64,-9.36,432.48,-33.52,27.97,-4.03,0.82,-0.181,78.68,-3.32,117.23,103.23,49.37,-16.63,396.44,-69.56,24.92,-7.08,0.7,-0.305,73.55,-8.45,2888.4,1184.94,1086.27,976.4,4985.45,10307.01,-0.00473,-0.167,9687.47,-22.84,3021.1,12708.56,-0.00331,-0.0904,5242.05,-13.74,1817.6,7059.65,-0.00234,-0.0701,4065.16,-8.21,1085.89,5151.05,-0.00224,-0.0553,3207.48,-14.23,1882.7,5090.18,-0.0134,-0.37,21273.24,-66.61,8811.52,30084.76,-0.0217,-0.6,35054.93,-124.29,16440.93,51495.86,-23911.1,-4351.82,-11533.78,-2099.15,-9783.86,-1780.66,-7416.47,-1349.8,-51096.4,-9299.54,-126231.14,-22974.07,45.07,3.74
E01011277,Leeds 014A,E08000035,Leeds,823,13,46,618,57,3,39,38,9,25.8,12.8,44.69,-1.31,608.81,-9.19,55.87,-1.13,2.98,-0.0188,76,-1,21.84,8.84,45,-1,611.65,-6.35,56.26,-0.74,2.97,-0.0336,76.35,-0.65,18.12,5.12,46,0,613.8,-4.2,56.91,-0.087,3,0,76.25,-0.75,92.69,79.69,35.6,-10.4,562.39,-55.61,49.39,-7.61,2.92,-0.0795,71.81,-5.19,156.98,143.98,31.11,-14.89,513.92,-104.08,44.41,-12.59,2.8,-0.203,66.4,-10.6,2187.5,1511.24,1262.34,686.47,6889.56,13791.05,-0.00371,-0.123,7126.04,-20.51,2713.12,9839.16,-0.00413,-0.113,6550.13,-18.9,2500.66,9050.79,-0.00303,-0.0902,5228.53,-11.29,1493.78,6722.31,-0.00128,-0.0376,2177.18,-12.23,1617.21,3794.39,-0.0186,-0.51,29665.09,-98.18,12987.49,42652.57,-0.0302,-0.84,48591.02,-175.49,23214.25,71805.27,-16097.85,-2929.81,-15730.5,-2862.95,-13211.65,-2404.52,-6704.38,-1220.2,-73370.66,-13353.46,-175939.05,-32020.91,47.91,3.2
E01010590,Bradford 031A,E08000032,Bradford,836,7,49,643,52,4,36,41,4,13.59,6.59,48.26,-0.74,638.2,-4.8,51.53,-0.47,3.97,-0.0252,76.46,-0.54,14.4,7.4,48.32,-0.68,637.52,-5.48,51.52,-0.48,3.96,-0.0417,76.29,-0.71,11.73,4.73,48.96,-0.04,639.3,-3.7,51.45,-0.554,4,0,76.56,-0.44,44.48,37.48,42.16,-6.84,617.93,-25.07,49.26,-2.74,3.89,-0.108,74.34,-2.66,104.72,97.72,37.13,-11.87,572.71,-70.29,44.83,-7.17,3.65,-0.35,69.16,-7.84,779.28,1147.35,1468.89,588.58,4930.65,12585.07,-0.00324,-0.0904,5240.55,-12.12,1603.12,6843.67,-0.0037,-0.098,5682.57,-12.46,1648.4,7330.97,-0.00404,-0.111,6434.4,-12.12,1602.76,8037.16,-0.00197,-0.0574,3324.87,-12.46,1648.26,4973.13,-0.0167,-0.44,25537.19,-62.78,8304.95,33842.15,-0.0364,-0.96,55688.45,-163.57,21637.15,77325.59,-11848.48,-2156.42,-11982.22,-2180.76,-15226.92,-2771.3,-6496.93,-1182.44,-51089.06,-9298.21,-159736.97,-29072.13,40.41,4.8
E01011275,Leeds 010D,E08000035,Leeds,617,10,70,414,31,3,35,45,9,21.22,11.22,67.74,-2.26,407.12,-6.88,30.3,-0.7,2.98,-0.0237,78.85,-1.15,17.15,7.15,68.42,-1.58,410,-4,30.51,-0.49,2.97,-0.0327,79.1,-0.9,13.16,3.16,70,0,411.86,-2.14,30.91,-0.0909,3,0,79.17,-0.83,83.28,73.28,51.43,-18.57,371.44,-42.56,26.2,-4.8,2.92,-0.0822,74.07,-5.93,130.5,120.5,45.81,-24.19,339.58,-74.42,23.23,-7.77,2.75,-0.252,68.28,-11.72,1959.37,1083.94,828.37,515.76,5118.3,9767.26,-0.00496,-0.143,8291.27,-14.28,1889.07,10180.33,-0.00348,-0.0866,5021.37,-13.14,1737.78,6759.15,-0.00229,-0.0635,3682.3,-7.17,948.6,4630.9,-0.00107,-0.0324,1880.8,-8.42,1114.05,2994.85,-0.0159,-0.39,22632.87,-67.56,8936.76,31569.63,-0.0245,-0.62,35814.77,-118.16,15630.23,51445.01,-15754.81,-2867.38,-10632.33,-1935.08,-7850.26,-1428.75,-4604.26,-837.98,-49816.77,-9066.65,-116714.05,-21241.96,51.31,2.92
E01010956,Calderdale 020B,E08000033,Calderdale,755,6,28,582,46,5,29,53,6,9.8,3.8,27.82,-0.18,579.1,-2.9,45.69,-0.31,4.98,-0.0245,81.64,-0.36,10.54,4.54,27.8,-0.2,578.63,-3.37,45.73,-0.27,4.91,-0.0906,81.42,-0.58,8.31,2.31,27.91,-0.09,580.53,-1.47,45.78,-0.222,5,0,81.56,-0.44,30.09,24.09,26.42,-1.58,563.86,-18.14,43.87,-2.13,4.85,-0.148,80.01,-1.99,87.8,81.8,23.32,-4.68,520.41,-61.59,39.31,-6.69,4.51,-0.49,74.13,-7.87,1296.72,544.73,728.42,299.28,2636.72,8051.49,-0.00645,-0.167,9689.54,-9.66,1277.28,10966.83,-0.00315,-0.0771,4468.53,-7.7,1018.01,5486.54,-0.00311,-0.085,4925.41,-7.54,996.9,5922.3,-0.0025,-0.0481,2785.47,-6.26,827.57,3613.03,-0.0154,-0.39,22394.24,-44.43,5877.85,28272.09,-0.041,-1.01,58638.26,-132.63,17544.63,76182.88,-8334.79,-1516.93,-5699.52,-1037.31,-7254.87,-1320.39,-2211.51,-402.5,-28696.96,-5222.85,-104848.3,-19082.39,61.41,6.08
E01011335,Leeds 052C,E08000035,Leeds,863,12,77,526,56,7,19,160,6,32.59,20.59,74.41,-2.59,514.14,-11.86,54.59,-1.41,6.8,-0.201,174.65,-4.35,26.56,14.56,74.77,-2.23,518.29,-7.71,55.26,-0.74,6.7,-0.303,175.56,-3.44,18.83,6.83,75.83,-1.17,523,-3,55.33,-0.667,7,0,177.08,-1.92,141.71,129.71,58.05,-18.95,452.8,-73.2,47.12,-8.88,5.81,-1.19,152.81,-26.19,220.48,208.48,51.23,-25.77,406.04,-119.96,41.61,-14.39,5.07,-1.93,134.35,-44.65,1770.93,2145.75,1688.14,507.07,11435.75,18142,-0.00368,-0.118,6850.67,-18.61,2461.72,9312.4,-0.00533,-0.147,8540.21,-30.52,4036.64,12576.84,-0.00379,-0.115,6663.03,-17.15,2268.28,8931.32,-0.00151,-0.0359,2080.97,-11.29,1494.02,3574.98,-0.0283,-0.77,44620.04,-171.99,22751.47,67371.5,-0.0349,-0.95,55318.06,-235.33,31129.84,86447.9,-14416.65,-2623.83,-18281.25,-3327.19,-13371.55,-2433.62,-2568.72,-467.51,-96672.17,-17594.34,-184430.86,-33566.42,73.12,2.68
E01011337,Leeds 058D,E08000035,Leeds,426,9,46,203,36,3,12,104,13,17.38,8.38,44.75,-1.25,199.36,-3.64,35.32,-0.68,2.98,-0.0176,113.53,-2.47,14.65,5.65,45.28,-0.72,200.25,-2.75,35.62,-0.38,2.98,-0.0202,114.31,-1.69,11.7,2.7,45.67,-0.33,202.5,-0.5,35.67,-0.333,3,0,114.47,-1.53,64.46,55.46,36.11,-9.89,178.41,-24.59,31.83,-4.17,2.94,-0.0648,101.66,-14.34,105.13,96.13,31,-15,159.84,-43.16,28.44,-7.56,2.82,-0.178,89.73,-26.27,1560.88,878.57,678.5,361.09,4667.08,7772.46,-0.00211,-0.0817,4733.23,-11.56,1529.24,6262.47,-0.00236,-0.0628,3640.34,-12.17,1610.51,5250.84,-0.00157,-0.0463,2683.04,-6.66,880.85,3563.89,2.05e-5,6.78e-4,-39.32,-5.73,758.38,719.06,-0.0129,-0.34,19908.44,-70.63,9342.58,29251.03,-0.0173,-0.45,26117.07,-100.87,13343,39460.07,-5802.88,-1056.12,-5457.25,-993.22,-4280.92,-779.13,-1144.44,-208.29,-31257.81,-5688.92,-61713.56,-11231.87,73.92,3.21
E01011334,Leeds 058B,E08000035,Leeds,666,19,69,336,41,1,70,120,10,32.48,13.48,67.37,-1.63,329.62,-6.38,40.08,-0.92,0.98,-0.0175,185.67,-4.33,29.35,10.35,67.76,-1.24,331.27,-4.73,40.58,-0.42,0.98,-0.0196,186.22,-3.78,29.28,10.28,68.57,-0.43,331.64,-4.36,40.29,-0.713,1,0,185.22,-4.78,100.68,81.68,55.49,-13.51,298.36,-37.64,35.19,-5.81,0.91,-0.0858,166.95,-23.05,167.33,148.33,48.12,-20.88,265.63,-70.37,30.84,-10.16,0.82,-0.178,145.86,-44.14,2496.01,1485.86,1318.61,908.7,7577.7,12845.18,-0.00457,-0.156,9063.59,-28.88,3820.15,12883.75,-0.00301,-0.0885,5128.66,-21.2,2803.74,7932.39,-0.00249,-0.0809,4689.94,-13.26,1753.82,6443.77,-0.00149,-0.0408,2367.72,-22.04,2914.84,5282.57,-0.0151,-0.44,25482.13,-110.73,14647.78,40129.92,-0.0202,-0.59,34010.74,-163.84,21673.69,55684.43,-13974.92,-2543.44,-10304.57,-1875.43,-8599.46,-1565.1,-4500.44,-819.08,-53274.45,-9695.95,-108660.8,-19776.27,78.04,3.17
E01011336,Leeds 058C,E08000035,Leeds,572,11,89,275,45,2,17,123,10,24.24,13.24,86.79,-2.21,268.94,-6.06,43.82,-1.18,1.96,-0.0424,136.59,-3.41,19.86,8.86,87.26,-1.74,270.78,-4.22,44.32,-0.68,1.94,-0.0637,138.02,-1.98,20.42,9.42,88.76,-0.24,271.55,-3.45,44.4,-0.605,2,0,134.99,-5.01,96.96,85.96,71.32,-17.68,237.49,-37.51,37.16,-7.84,1.72,-0.276,119.68,-20.32,154.26,143.26,62.2,-26.8,211.29,-63.71,32.37,-12.63,1.48,-0.515,103.85,-36.15,1219.32,1294.61,990.88,960.7,7025.84,11054.35,-0.0026,-0.083,4810.97,-14.9,1971.46,6782.44,-0.0029,-0.0818,4744.05,-19.22,2542.04,7286.1,-0.002,-0.061,3534.67,-10.1,1336.12,4870.79,-0.00165,-0.0479,2777.51,-22.93,3033.62,5811.13,-0.0156,-0.44,25284.16,-107.48,14217.28,39501.44,-0.0185,-0.52,30078.02,-141.97,18780.56,48858.58,-9643.64,-1755.14,-9361.39,-1703.77,-7393.32,-1345.59,-3956.62,-720.1,-50544.92,-9199.18,-94803.91,-17254.31,81.8,3.03
E01011268,Leeds 010A,E08000035,Leeds,600,10,101,362,41,10,29,43,4,21.99,11.99,97.63,-3.37,355.61,-6.39,39.98,-1.02,9.86,-0.138,71,-1,17.13,7.13,99.27,-1.73,358.18,-3.82,40.15,-0.85,9.9,-0.103,71.39,-0.61,15.86,5.86,99.49,-1.51,358.2,-3.8,40.63,-0.368,10,0,71.88,-0.12,87.77,77.77,75.99,-25.01,323.2,-38.8,34.21,-6.79,9.2,-0.798,66.03,-5.97,136.21,126.21,66.62,-34.38,294.64,-67.36,30.21,-10.79,8.51,-1.49,60.6,-11.4,1570.71,1061.29,819.31,395.03,5307.53,9402.88,-0.0028,-0.0951,5512.4,-11.11,1469.13,6981.52,-0.0034,-0.082,4752.51,-12.27,1623.26,6375.76,-0.00225,-0.0592,3432.61,-6.84,904.32,4336.94,-0.00756,-0.0731,4238.82,-7.42,981.47,5220.28,-0.0148,-0.38,21815.91,-65.05,8604.4,30420.31,-0.0203,-0.52,30196.68,-98.79,13067.52,43264.2,-17257.05,-3140.78,-9930.58,-1807.37,-7390.25,-1345.02,-4180.45,-760.84,-49360.04,-8983.53,-106449.63,-19373.83,59.19,2.98
E01011332,Leeds 046D,E08000035,Leeds,516,8,62,272,40,5,7,116,6,18.58,10.58,60.67,-1.33,266.9,-5.1,39.09,-0.91,4.84,-0.162,120.01,-2.99,15.24,7.24,61.07,-0.93,268.59,-3.41,39.34,-0.66,4.83,-0.169,121.02,-1.98,11.8,3.8,61.85,-0.15,270.28,-1.72,39.89,-0.111,5,0,121.19,-1.81,74.26,66.26,51.15,-10.85,241.87,-30.13,34.54,-5.46,3.92,-1.08,105.17,-17.83,126.79,118.79,44.15,-17.85,216.47,-55.53,30.22,-9.78,3.32,-1.68,90.82,-32.18,873.67,1159.66,895.63,336.56,6188.05,10135.18,-0.00188,-0.0593,3435.59,-11.87,1570.36,5005.95,-0.0032,-0.0878,5088.11,-17.2,2275.85,7363.96,-0.00222,-0.0662,3837.77,-9.83,1300.9,5138.67,-4.51e-4,-0.0133,772.48,-7.99,1056.66,1829.15,-0.0165,-0.45,26192.22,-96.11,12713.1,38905.32,-0.0215,-0.59,33937.14,-131.08,17339.56,51276.7,-7550.79,-1374.24,-8754.18,-1593.26,-6485.2,-1180.31,-2140.47,-389.57,-44427.8,-8085.86,-90401.55,-16453.08,76.67,3.25
E01011749,Wakefield 005B,E08000036,Wakefield,1152,15,167,755,87,5,42,70,11,45.81,30.81,160.61,-6.39,736.07,-18.93,84.24,-2.76,4.93,-0.0658,109.61,-2.39,55.21,40.21,159.33,-7.67,730.76,-24.24,83.17,-3.83,4.9,-0.1,108,-4,30,15,164.73,-2.27,744.44,-10.56,85.83,-1.17,5,0,111,-1,196.12,181.12,119.28,-47.72,651.42,-103.58,71.07,-15.93,4.65,-0.348,99.92,-12.08,270.38,255.38,109.01,-57.99,601.83,-153.17,64.8,-22.2,4.44,-0.557,92.67,-19.33,1772.73,3078.27,4376.95,1273.44,13388.85,20809.13,-0.0034,-0.11,6403.43,-13.97,1847.99,8251.41,-0.00678,-0.187,10833.61,-34.16,4519.07,15352.68,-0.00997,-0.285,16503.75,-40.85,5403.5,21907.25,-0.00265,-0.0646,3744.58,-25.14,3325.12,7069.7,-0.0293,-0.81,46676.05,-158.82,21009.57,67685.62,-0.032,-0.89,51753.07,-199.05,26331.3,78084.38,-20264.42,-3688.12,-31550.24,-5742.14,-43506.07,-7918.11,-14546.79,-2647.51,-137357.31,-24999.03,-251468.8,-45767.32,50.8,1.88
E01011748,Wakefield 005A,E08000036,Wakefield,745,8,86,529,61,2,19,32,8,25.2,17.2,83.3,-2.7,517.07,-11.93,59.44,-1.56,1.92,-0.0812,50.27,-0.73,28.62,20.62,83.25,-2.75,514.08,-14.92,59.4,-1.6,1.8,-0.202,50.13,-0.87,14.35,6.35,85.53,-0.47,523.82,-5.18,60.48,-0.523,2,0,50.82,-0.18,115.23,107.23,64.97,-21.03,458.57,-70.43,51.16,-9.84,1.38,-0.618,47.1,-3.9,170.49,162.49,57.15,-28.85,419.82,-109.18,46.23,-14.77,1.18,-0.817,44.2,-6.8,920.84,1718.67,2348.69,781.73,7617.08,12271.85,-0.00637,-0.165,9587.81,-12.22,1616.87,11204.67,-0.00544,-0.146,8472.11,-20.19,2670.44,11142.55,-0.00792,-0.217,12605.89,-23.53,3112.01,15717.9,-0.00224,-0.0598,3465.31,-12.38,1637.85,5103.16,-0.024,-0.64,37128.89,-99.29,13134.14,50263.03,-0.0293,-0.79,45652.36,-125.92,16657.01,62309.36,-11329.72,-2062.01,-18806.61,-3422.8,-25672.66,-4672.42,-9633.43,-1753.28,-84021.37,-15291.89,-158686.92,-28881.02,54.53,2.5
E01010921,Calderdale 007E,E08000033,Calderdale,694,11,30,508,40,5,22,73,5,15.85,4.85,29.78,-0.22,504.52,-3.48,39.62,-0.38,4.96,-0.0352,94.28,-0.72,16.13,5.13,29.85,-0.15,504.31,-3.69,39.6,-0.4,4.91,-0.0917,94.22,-0.78,20.96,9.96,30,0,500.04,-7.96,38.86,-1.14,5,0,94.14,-0.86,40.03,29.03,28.13,-1.87,487.79,-20.21,37.71,-2.29,4.87,-0.128,90.6,-4.4,96.55,85.55,24.51,-5.49,447.6,-60.4,33.61,-6.39,4.69,-0.306,82.39,-12.61,2068.36,692.52,824.99,1742.58,3360.1,8764.67,-0.0103,-0.293,16977.74,-19.01,2514.85,19492.59,-0.00336,-0.0868,5031.89,-10.36,1370.6,6402.49,-0.00364,-0.1,5822.38,-9.15,1211.02,7033.4,-0.00497,-0.138,8010.73,-29.43,3892.76,11903.49,-0.0177,-0.45,26273.28,-58.32,7714.46,33987.73,-0.0387,-0.99,57489.4,-143.18,18939.73,76429.13,-18260.44,-3323.4,-6810.77,-1239.56,-7944.85,-1445.96,-17405.49,-3167.8,-33256.47,-6052.68,-106725.73,-19424.08,62.46,5.36
E01010920,Calderdale 007D,E08000033,Calderdale,749,11,20,601,40,6,24,43,4,14.64,3.64,19.87,-0.13,598.03,-2.97,39.79,-0.21,5.97,-0.0251,66.7,-0.3,15.87,4.87,19.78,-0.22,597.22,-3.78,39.7,-0.3,5.88,-0.116,66.55,-0.45,15.84,4.84,20,0,597.46,-3.54,39.76,-0.245,6,0,65.95,-1.05,29.9,18.9,19.16,-0.84,585.98,-15.02,38.76,-1.24,5.85,-0.154,65.36,-1.64,81.15,70.15,17.37,-2.63,544.38,-56.62,35.67,-4.33,5.42,-0.576,61.13,-5.87,1831.46,594.13,851.63,544.66,2691.51,8528.95,-0.00432,-0.133,7695.48,-17.45,2308.14,10003.61,-0.00323,-0.0803,4654.24,-7.74,1024.24,5678.47,-0.00351,-0.0977,5664.58,-8.26,1092.83,6757.41,-0.00364,-0.0866,5021.62,-12.72,1682.02,6703.65,-0.0149,-0.37,21705.46,-40.15,5311.53,27016.99,-0.0425,-1.05,61058.33,-130.85,17309.53,78367.87,-16411.43,-2986.88,-6368.1,-1158.99,-8635.57,-1571.67,-5120.54,-931.94,-28067.27,-5108.24,-112597.86,-20492.81,55.34,5.86
E01010928,Calderdale 009B,E08000033,Calderdale,520,0,62,297,56,5,12,80,8,7.84,7.84,60.61,-1.39,293.01,-3.99,55.15,-0.85,4.94,-0.0556,90.62,-1.38,4.69,4.69,61.32,-0.68,294.6,-2.4,55.36,-0.64,4.91,-0.0879,91.21,-0.79,0,0,62,0,297,0,56,0,5,0,92,0,62.48,62.48,49.95,-12.05,265.79,-31.21,49.36,-6.64,4.59,-0.415,81.3,-10.7,116.85,116.85,42.67,-19.33,236.17,-60.83,42.92,-13.08,4.18,-0.824,71.63,-20.37,0,581.43,475.74,0,3872.08,7322.06,0,0,0,0,0,0,-0.00243,-0.0629,3644.35,-9.3,1229.99,4874.34,-0.00172,-0.047,2721.76,-5.18,684.87,3406.63,0,0,0,0,0,0,-0.0166,-0.43,25041.97,-67.96,8990.25,34032.21,-0.0259,-0.67,39042.95,-108.01,14287.46,53330.41,0,0,-4306.73,-783.82,-3539.52,-644.19,0,0,-28477.18,-5182.85,-66506.91,-12104.26,78.6,4.47
E01010766,Bradford 010E,E08000032,Bradford,633,9,21,480,31,1,68,20,3,16.14,7.14,20.7,-0.3,474.58,-5.42,30.54,-0.46,1,0,87.06,-0.94,14.93,5.93,20.82,-0.18,475.53,-4.47,30.56,-0.44,1,0,87.17,-0.83,11.53,2.53,21,0,477.63,-2.37,31,0,1,0,87.83,-0.17,50.19,41.19,18.65,-2.35,449.06,-30.94,27.93,-3.07,1,0,83.3,-4.7,100.71,91.71,16.97,-4.03,409.69,-70.31,24.81,-6.19,1,0,77.17,-10.83,1555.4,1108.62,1021.89,241.89,4889.28,10523.43,-0.00281,-0.0838,4856.11,-13.79,1824.36,6680.47,-0.00403,-0.106,6168.64,-13.7,1812.44,7981.08,-0.00293,-0.0806,4671.69,-9.63,1274.05,5945.75,-7.93e-4,-0.0238,1377.12,-6.01,795.5,2172.63,-0.0186,-0.49,28393.47,-70.79,9363.66,37757.13,-0.0331,-0.87,50710.35,-147.35,19491.79,70202.13,-18977.08,-3453.83,-11150.52,-2029.39,-10212.5,-1858.67,-2877.26,-523.66,-51470.84,-9367.69,-130652.63,-23778.78,45.21,4.22
E01011424,Leeds 047B,E08000035,Leeds,527,9,61,273,53,3,6,111,11,23.43,14.43,59.24,-1.76,265.9,-7.1,51.49,-1.51,2.9,-0.1,113.34,-3.66,16.65,7.65,60.05,-0.95,269.02,-3.98,52.37,-0.63,2.84,-0.156,115.26,-1.74,16.75,7.75,60.65,-0.35,270.85,-2.15,52.96,-0.0435,3,0,112.08,-4.92,106.02,97.02,47.38,-13.62,226.44,-46.56,42.64,-10.36,2.29,-0.711,93.44,-23.56,156.04,147.04,41.01,-19.99,201.37,-71.63,37.6,-15.4,1.91,-1.09,81.47,-35.53,1353.74,1162.95,694.77,477.83,6865.56,9585.88,-0.00292,-0.0826,4786.15,-7.6,1005.69,5791.84,-0.00273,-0.0767,4446.69,-17.46,2310.28,6756.98,-0.00165,-0.0484,2804.06,-7.92,1047.24,3851.3,-7.21e-4,-0.023,1334.85,-11.89,1573.27,2908.12,-0.0159,-0.44,25583,-104.7,13849.99,39433,-0.0171,-0.47,27253.23,-115.62,15294.3,42547.53,-9929.44,-1807.16,-9196.95,-1673.84,-5814.23,-1058.19,-2317.5,-421.78,-53199.56,-9682.32,-88940.63,-16187.19,77.9,2.69
E01011355,Leeds 038B,E08000035,Leeds,554,15,70,286,37,2,8,123,13,27.99,12.99,68.03,-1.97,279.87,-6.13,36.04,-0.96,1.94,-0.0554,127.55,-3.45,21.82,6.82,69.1,-0.9,282.84,-3.16,36.53,-0.47,1.95,-0.0542,129.02,-1.98,25.2,10.2,69.4,-0.6,282.35,-3.65,35.55,-1.45,2,0,127.6,-3.4,101.64,86.64,54.95,-15.05,245.92,-40.08,30.7,-6.3,1.56,-0.439,108.91,-22.09,157.12,142.12,47.6,-22.4,219.08,-66.92,26.62,-10.38,1.29,-0.714,93.61,-37.39,1282.44,1091.21,651.67,736.07,6294.21,9745.92,-0.00304,-0.0929,5385.58,-18.7,2473.32,7858.9,-0.00274,-0.0768,4454.36,-17.66,2336.66,6791.01,-0.00172,-0.0512,2970.68,-8.31,1098.95,4069.63,-0.00169,-0.0479,2778.93,-18.92,2503.16,5282.09,-0.0156,-0.44,25295.71,-104.84,13868.4,39164.11,-0.0185,-0.52,30044.67,-133,17593.32,47637.99,-7955.99,-1447.99,-8247.3,-1501.01,-4787.11,-871.25,-3149.65,-573.24,-46804.39,-8518.4,-87389.7,-15904.93,81.14,3.1
E01011354,Leeds 038A,E08000035,Leeds,525,11,78,218,47,4,8,149,10,21.82,10.82,76.07,-1.93,213.85,-4.15,46.02,-0.98,3.93,-0.0653,153.53,-3.47,18.1,7.1,76.92,-1.08,215.37,-2.63,46.36,-0.64,3.94,-0.0595,154.61,-2.39,17.23,6.23,76.71,-1.29,216.84,-1.16,46.71,-0.286,4,0,153.5,-3.5,80.06,69.06,63.21,-14.79,191.87,-26.13,40.6,-6.4,3.76,-0.236,136.92,-20.08,135.9,124.9,53.75,-24.25,170.35,-47.65,35.06,-11.94,3.34,-0.659,119.18,-37.82,1234.64,1043.1,824.9,548.11,5532.35,9421.19,-0.00265,-0.0838,4858.72,-17.15,2268.28,7126.99,-0.0023,-0.0646,3741.81,-14.69,1942.92,5684.73,-0.00166,-0.0516,2990.2,-8.55,1130.88,4121.09,-4.82e-4,-0.0157,911.43,-11.22,1483.61,2395.04,-0.012,-0.33,19022.74,-80.31,10624.06,29646.8,-0.0154,-0.42,24387.16,-109.48,14482.38,38869.54,-4642.54,-844.94,-6449.65,-1173.84,-4718.51,-858.77,-1354.94,-246.6,-34575.33,-6292.71,-70029.7,-12745.41,78.24,3.36
E01011357,Leeds 038C,E08000035,Leeds,641,17,104,247,33,1,18,202,19,32.14,15.14,101.07,-2.93,241.64,-5.36,32.24,-0.76,0.99,-0.00575,214.46,-5.54,26.09,9.09,102.37,-1.63,244.12,-2.88,32.63,-0.37,0.98,-0.0167,216.13,-3.87,21.62,4.62,101.77,-2.23,245.91,-1.09,32.73,-0.27,1,0,218.98,-1.02,119.21,102.21,81.73,-22.27,214.18,-32.82,28.34,-4.66,0.99,-0.0096,181.65,-38.35,181.73,164.73,70.62,-33.38,191.51,-55.49,25.03,-7.97,0.96,-0.0424,158.46,-61.54,2046.75,1198.73,855.72,661.3,6957.25,10518.22,-0.00277,-0.0866,5019.75,-14.81,1958.63,6978.38,-0.00247,-0.0705,4089.3,-15.57,2060.15,6149.45,-0.00178,-0.055,3187.95,-8.71,1152.05,4340,-2.85e-4,-0.0094,544.98,-2.76,365.16,910.14,-0.0141,-0.4,23071.58,-93.82,12410.87,35482.46,-0.0161,-0.46,26413.03,-108.68,14376.78,40789.81,-11964.03,-2177.45,-7409.92,-1348.61,-4695.81,-854.64,-560.75,-102.06,-38403.93,-6989.52,-73457.9,-13369.34,78.28,3.11
